-181.048, -65.041, 16.055, 23.050
-181.045, -65.577, 16.108, 23.083
-181.042, -66.116, 16.164, 23.116
-181.039, -66.656, 16.222, 23.149
-181.036, -67.198, 16.279, 23.182
-181.032, -67.742, 16.334, 23.215
-181.029, -68.288, 16.389, 23.248
-181.026, -68.836, 16.443, 23.281
-181.023, -69.385, 16.498, 23.314
-181.019, -69.936, 16.553, 23.347
-181.016, -70.490, 16.608, 23.380
-181.012, -71.045, 16.663, 23.413
-181.009, -71.602, 16.719, 23.446
-181.006, -72.160, 16.776, 23.479
-181.002, -72.721, 16.832, 23.512
-180.999, -73.283, 16.888, 23.545
-180.995, -73.848, 16.943, 23.578
-180.992, -74.414, 16.998, 23.611
-180.988, -74.982, 17.054, 23.644
-180.985, -75.552, 17.112, 23.677
-180.981, -76.124, 17.172, 23.710
-180.977, -76.698, 17.231, 23.743
-180.974, -77.273, 17.285, 23.776
-180.970, -77.851, 17.339, 23.809
-180.966, -78.430, 17.394, 23.842
-180.962, -79.011, 17.451, 23.875
-180.959, -79.595, 17.510, 23.908
-180.955, -80.180, 17.571, 23.941
-180.951, -80.767, 17.633, 23.974
-180.947, -81.356, 17.693, 24.007
-180.943, -81.948, 17.752, 24.040
-180.939, -82.541, 17.812, 24.073
-180.935, -83.136, 17.870, 24.106
-180.932, -83.733, 17.929, 24.139
-180.928, -84.333, 17.989, 24.172
-180.923, -84.934, 18.051, 24.205
-180.919, -85.537, 18.112, 24.238
-180.915, -86.142, 18.171, 24.271
-180.911, -86.749, 18.230, 24.304
-180.907, -87.359, 18.286, 24.337
-180.903, -87.969, 18.325, 24.370
-180.899, -88.580, 18.321, 24.403
-180.894, -89.188, 18.262, 24.436
-180.890, -89.793, 18.159, 24.469
-180.886, -90.394, 18.031, 24.502
-180.882, -90.990, 17.887, 24.535
-180.878, -91.581, 17.733, 24.568
-180.874, -92.167, 17.578, 24.601
-180.869, -92.748, 17.428, 24.634
-180.865, -93.324, 17.293, 24.667
-180.861, -93.897, 17.172, 24.700
-180.857, -94.466, 17.064, 24.733
-180.853, -95.032, 16.971, 24.766
-180.849, -95.595, 16.890, 24.799
-180.844, -96.157, 16.822, 24.832
-180.840, -96.716, 16.766, 24.865
-180.836, -97.274, 16.721, 24.898
-180.831, -97.831, 16.688, 24.931
-180.827, -98.387, 16.664, 24.964
-180.823, -98.942, 16.650, 24.997
-180.819, -99.498, 16.645, 25.030
-180.814, -100.053, 16.647, 25.063
-180.810, -100.609, 16.658, 25.096
-180.805, -101.165, 16.674, 25.129
-180.801, -101.722, 16.697, 25.162
-180.797, -102.280, 16.725, 25.195
-180.792, -102.839, 16.758, 25.228
-180.788, -103.399, 16.795, 25.261
-180.783, -103.960, 16.836, 25.294
-180.779, -104.523, 16.881, 25.327
-180.774, -105.087, 16.930, 25.360
-180.770, -105.653, 16.981, 25.393
-180.765, -106.221, 17.036, 25.426
-180.760, -106.791, 17.093, 25.459
-180.756, -107.362, 17.152, 25.492
-180.751, -107.936, 17.213, 25.525
-180.747, -108.512, 17.277, 25.558
-180.742, -109.090, 17.340, 25.591
-180.737, -109.669, 17.387, 25.624
-180.733, -110.249, 17.402, 25.657
-180.728, -110.829, 17.395, 25.690
-180.723, -111.407, 17.349, 25.723
-180.719, -111.982, 17.268, 25.756
-180.714, -112.554, 17.162, 25.789
-180.709, -113.122, 17.043, 25.822
-180.705, -113.686, 16.921, 25.855
-180.700, -114.246, 16.804, 25.888
-180.695, -114.803, 16.701, 25.921
-180.691, -115.357, 16.612, 25.954
-180.686, -115.908, 16.536, 25.987
-180.681, -116.457, 16.473, 26.020
-180.677, -117.005, 16.421, 26.053
-180.672, -117.551, 16.381, 26.086
-180.667, -118.097, 16.352, 26.119
-180.663, -118.641, 16.333, 26.152
-180.658, -119.186, 16.323, 26.185
-180.653, -119.730, 16.322, 26.218
-180.649, -120.275, 16.329, 26.251
-180.644, -120.820, 16.343, 26.284
-180.639, -121.366, 16.363, 26.317
-180.634, -121.912, 16.389, 26.350
-180.630, -122.460, 16.420, 26.383
-180.625, -123.009, 16.456, 26.416
-180.620, -123.559, 16.497, 26.449
-180.615, -124.110, 16.541, 26.482
-180.610, -124.663, 16.589, 26.515
-180.605, -125.218, 16.636, 26.548
-180.600, -125.773, 16.663, 26.581
-180.595, -126.329, 16.657, 26.614
-180.590, -126.883, 16.627, 26.647
-180.585, -127.435, 16.558, 26.680
-180.580, -127.984, 16.466, 26.713
-180.575, -128.529, 16.361, 26.746
-180.570, -129.071, 16.253, 26.779
-180.566, -129.609, 16.151, 26.812
-180.561, -130.145, 16.063, 26.845
-180.556, -130.678, 15.989, 26.878
-180.551, -131.209, 15.928, 26.911
-180.546, -131.738, 15.879, 26.944
-180.541, -132.267, 15.842, 26.977
-180.536, -132.794, 15.815, 27.010
-180.531, -133.321, 15.800, 27.043
-180.526, -133.848, 15.793, 27.076
-180.521, -134.375, 15.796, 27.109
-180.516, -134.902, 15.806, 27.142
-180.511, -135.430, 15.824, 27.175
-180.506, -135.958, 15.847, 27.208
-180.501, -136.488, 15.877, 27.241
-180.496, -137.018, 15.911, 27.274
-180.491, -137.550, 15.951, 27.307
-180.486, -138.083, 15.990, 27.340
-180.480, -138.617, 16.006, 27.373
-180.475, -139.150, 15.986, 27.406
-180.470, -139.682, 15.942, 27.439
-180.465, -140.211, 15.868, 27.472
-180.460, -140.737, 15.777, 27.505
-180.454, -141.259, 15.679, 27.538
-180.449, -141.779, 15.586, 27.571
-180.444, -142.296, 15.504, 27.604
-180.439, -142.810, 15.437, 27.637
-180.434, -143.323, 15.382, 27.670
-180.429, -143.835, 15.341, 27.703
-180.424, -144.345, 15.310, 27.736
-180.418, -144.855, 15.291, 27.769
-180.413, -145.365, 15.283, 27.802
-180.408, -145.875, 15.283, 27.835
-180.403, -146.385, 15.292, 27.868
-180.397, -146.895, 15.309, 27.901
-180.392, -147.406, 15.332, 27.934
-180.387, -147.919, 15.359, 27.967
-180.381, -148.432, 15.377, 28.000
-180.376, -148.945, 15.391, 28.033
-180.371, -149.458, 15.391, 28.066
-180.365, -149.971, 15.376, 28.099
-180.360, -150.482, 15.333, 28.132
-180.354, -150.991, 15.264, 28.165
-180.349, -151.497, 15.182, 28.198
-180.344, -152.001, 15.098, 28.231
-180.338, -152.501, 15.021, 28.264
-180.333, -153.000, 14.957, 28.297
-180.327, -153.497, 14.907, 28.330
-180.322, -153.993, 14.870, 28.363
-180.316, -154.488, 14.845, 28.396
-180.311, -154.982, 14.830, 28.429
-180.306, -155.477, 14.826, 28.462
-180.300, -155.971, 14.832, 28.495
-180.294, -156.466, 14.845, 28.528
-180.289, -156.962, 14.864, 28.561
-180.283, -157.458, 14.879, 28.594
-180.278, -157.955, 14.879, 28.627
-180.272, -158.450, 14.867, 28.660
-180.266, -158.945, 14.835, 28.693
-180.261, -159.438, 14.790, 28.726
-180.255, -159.930, 14.743, 28.759
-180.249, -160.420, 14.704, 28.792
-180.244, -160.909, 14.678, 28.825
-180.238, -161.398, 14.663, 28.858
-180.232, -161.887, 14.657, 28.891
-180.226, -162.375, 14.654, 28.924
-180.221, -162.864, 14.650, 28.957
-180.215, -163.352, 14.628, 28.990
-180.209, -163.838, 14.582, 29.023
-180.203, -164.323, 14.525, 29.056
-180.197, -164.805, 14.467, 29.089
-180.191, -165.286, 14.418, 29.122
-180.186, -165.765, 14.382, 29.155
-180.180, -166.244, 14.359, 29.188
-180.174, -166.722, 14.347, 29.221
-180.168, -167.200, 14.345, 29.254
-180.162, -167.679, 14.346, 29.287
-180.156, -168.157, 14.337, 29.320
-180.150, -168.635, 14.320, 29.353
-180.143, -169.111, 14.284, 29.386
-180.137, -169.586, 14.233, 29.419
-180.131, -170.059, 14.180, 29.452
-180.125, -170.530, 14.134, 29.485
-180.119, -171.000, 14.101, 29.518
-180.113, -171.469, 14.081, 29.551
-180.106, -171.938, 14.072, 29.584
-180.100, -172.408, 14.074, 29.617
-180.094, -172.877, 14.082, 29.650
-180.087, -173.347, 14.079, 29.683
-180.081, -173.816, 14.052, 29.716
-180.074, -174.283, 14.007, 29.749
-180.068, -174.748, 13.956, 29.782
-180.061, -175.212, 13.909, 29.815
-180.055, -175.674, 13.873, 29.848
-180.048, -176.136, 13.850, 29.881
-180.041, -176.598, 13.839, 29.914
-180.035, -177.059, 13.837, 29.947
-180.028, -177.520, 13.825, 29.980
-180.021, -177.980, 13.789, 30.013
-180.014, -178.438, 13.742, 30.046
-180.007, -178.895, 13.694, 30.079
-179.999, -179.350, 13.656, 30.112
-179.992, -179.805, 13.632, 30.145
-179.984, -180.259, 13.620, 30.178
-179.976, -180.713, 13.619, 30.211
-179.968, -181.167, 13.626, 30.244
-179.959, -181.621, 13.622, 30.277
-179.950, -182.075, 13.594, 30.310
-179.940, -182.527, 13.552, 30.343
-179.929, -182.977, 13.510, 30.376
-179.918, -183.426, 13.477, 30.409
-179.907, -183.875, 13.455, 30.442
-179.894, -184.323, 13.445, 30.475
-179.881, -184.771, 13.439, 30.508
-179.866, -185.218, 13.429, 30.541
-179.851, -185.665, 13.400, 30.574
-179.834, -186.110, 13.349, 30.607
-179.816, -186.553, 13.288, 30.640
-179.798, -186.994, 13.229, 30.673
-179.778, -187.433, 13.181, 30.706
-179.756, -187.870, 13.148, 30.739
-179.734, -188.308, 13.129, 30.772
-179.709, -188.744, 13.121, 30.805
-179.684, -189.181, 13.125, 30.838
-179.656, -189.618, 13.135, 30.871
-179.627, -190.056, 13.146, 30.904
-179.596, -190.494, 13.161, 30.937
-179.563, -190.931, 13.164, 30.970
-179.528, -191.368, 13.142, 31.003
-179.492, -191.803, 13.083, 31.036
-179.453, -192.235, 13.008, 31.069
-179.414, -192.664, 12.925, 31.102
-179.372, -193.091, 12.845, 31.135
-179.328, -193.514, 12.777, 31.168
-179.283, -193.936, 12.726, 31.201
-179.235, -194.356, 12.690, 31.234
-179.186, -194.776, 12.667, 31.267
-179.134, -195.195, 12.658, 31.300
-179.080, -195.613, 12.660, 31.333
-179.024, -196.032, 12.672, 31.366
-178.965, -196.451, 12.693, 31.399
-178.904, -196.871, 12.722, 31.432
-178.841, -197.292, 12.758, 31.465
-178.775, -197.713, 12.800, 31.498
-178.706, -198.136, 12.848, 31.531
-178.635, -198.560, 12.901, 31.564
-178.561, -198.985, 12.958, 31.597
-178.484, -199.412, 13.020, 31.630
-178.405, -199.841, 13.084, 31.663
-178.322, -200.271, 13.152, 31.696
-178.237, -200.703, 13.223, 31.729
-178.148, -201.137, 13.297, 31.762
-178.057, -201.573, 13.371, 31.795
-177.962, -202.011, 13.439, 31.828
-177.865, -202.449, 13.492, 31.861
-177.764, -202.889, 13.539, 31.894
-177.661, -203.329, 13.586, 31.927
-177.554, -203.770, 13.637, 31.960
-177.444, -204.213, 13.690, 31.993
-177.331, -204.656, 13.738, 32.026
-177.216, -205.100, 13.781, 32.059
-177.097, -205.545, 13.825, 32.092
-176.975, -205.990, 13.873, 32.125
-176.850, -206.436, 13.924, 32.158
-176.721, -206.884, 13.973, 32.191
-176.590, -207.331, 14.014, 32.224
-176.456, -207.780, 14.053, 32.257
-176.318, -208.228, 14.093, 32.290
-176.178, -208.677, 14.138, 32.323
-176.034, -209.127, 14.188, 32.356
-175.888, -209.578, 14.240, 32.389
-175.738, -210.030, 14.290, 32.422
-175.585, -210.482, 14.336, 32.455
-175.429, -210.935, 14.381, 32.488
-175.270, -211.388, 14.429, 32.521
-175.108, -211.842, 14.479, 32.554
-174.943, -212.297, 14.527, 32.587
-174.775, -212.752, 14.573, 32.620
-174.604, -213.208, 14.619, 32.653
-174.430, -213.664, 14.665, 32.686
-174.253, -214.121, 14.715, 32.719
-174.073, -214.579, 14.767, 32.752
-173.890, -215.037, 14.817, 32.785
-173.705, -215.496, 14.863, 32.818
-173.516, -215.955, 14.906, 32.851
-173.325, -216.414, 14.949, 32.884
-173.131, -216.874, 14.997, 32.917
-172.934, -217.335, 15.048, 32.950
-172.735, -217.797, 15.102, 32.983
-172.532, -218.259, 15.156, 33.016
-172.327, -218.722, 15.207, 33.049
-172.119, -219.186, 15.257, 33.082
-171.908, -219.650, 15.305, 33.115
-171.695, -220.114, 15.354, 33.148
-171.479, -220.580, 15.404, 33.181
-171.260, -221.046, 15.456, 33.214
-171.039, -221.512, 15.509, 33.247
-170.816, -221.980, 15.560, 33.280
-170.589, -222.448, 15.609, 33.313
-170.360, -222.916, 15.658, 33.346
-170.129, -223.386, 15.708, 33.379
-169.896, -223.855, 15.761, 33.412
-169.659, -224.326, 15.817, 33.445
-169.421, -224.798, 15.871, 33.478
-169.180, -225.270, 15.921, 33.511
-168.936, -225.743, 15.970, 33.544
-168.691, -226.217, 16.019, 33.577
-168.443, -226.691, 16.071, 33.610
-168.192, -227.166, 16.127, 33.643
-167.940, -227.642, 16.183, 33.676
-167.685, -228.119, 16.240, 33.709
-167.427, -228.597, 16.294, 33.742
-167.168, -229.076, 16.346, 33.775
-166.907, -229.555, 16.396, 33.808
-166.643, -230.035, 16.446, 33.841
-166.378, -230.516, 16.499, 33.874
-166.110, -230.998, 16.556, 33.907
-165.840, -231.481, 16.614, 33.940
-165.568, -231.965, 16.672, 33.973
-165.294, -232.451, 16.729, 34.006
-165.018, -232.937, 16.784, 34.039
-164.740, -233.424, 16.837, 34.072
-164.460, -233.912, 16.892, 34.105
-164.178, -234.401, 16.947, 34.138
-163.894, -234.891, 17.003, 34.171
-163.609, -235.382, 17.059, 34.204
-163.321, -235.874, 17.117, 34.237
-163.032, -236.368, 17.175, 34.270
-162.741, -236.863, 17.232, 34.303
-162.448, -237.358, 17.287, 34.336
-162.154, -237.855, 17.343, 34.369
-161.858, -238.354, 17.399, 34.402
-161.560, -238.853, 17.458, 34.435
-161.261, -239.354, 17.518, 34.468
-160.960, -239.856, 17.578, 34.501
-160.657, -240.359, 17.635, 34.534
-160.353, -240.864, 17.690, 34.567
-160.048, -241.370, 17.746, 34.600
-159.741, -241.877, 17.804, 34.633
-159.432, -242.386, 17.864, 34.666
-159.122, -242.897, 17.926, 34.699
-158.811, -243.409, 17.988, 34.732
-158.499, -243.922, 18.049, 34.765
-158.185, -244.437, 18.109, 34.798
-157.870, -244.954, 18.169, 34.831
-157.554, -245.473, 18.229, 34.864
-157.237, -245.993, 18.289, 34.897
-156.919, -246.515, 18.349, 34.930
-156.600, -247.039, 18.410, 34.963
-156.281, -247.564, 18.471, 34.996
-155.961, -248.092, 18.533, 35.029
-155.640, -248.622, 18.594, 35.062
-155.319, -249.154, 18.656, 35.095
-154.997, -249.688, 18.717, 35.128
-154.674, -250.224, 18.780, 35.161
-154.351, -250.762, 18.843, 35.194
-154.028, -251.302, 18.907, 35.227
-153.704, -251.845, 18.969, 35.260
-153.380, -252.390, 19.031, 35.293
-153.056, -252.937, 19.092, 35.326
-152.732, -253.486, 19.152, 35.359
-152.409, -254.038, 19.196, 35.392
-152.088, -254.592, 19.207, 35.425
-151.768, -255.145, 19.165, 35.458
-151.453, -255.697, 19.076, 35.491
-151.140, -256.246, 18.960, 35.524
-150.832, -256.792, 18.823, 35.557
-150.528, -257.335, 18.675, 35.590
-150.228, -257.875, 18.525, 35.623
-149.932, -258.411, 18.379, 35.656
-149.640, -258.944, 18.247, 35.689
-149.352, -259.476, 18.128, 35.722
-149.068, -260.005, 18.022, 35.755
-148.788, -260.533, 17.928, 35.788
-148.510, -261.060, 17.847, 35.821
-148.237, -261.586, 17.777, 35.854
-147.966, -262.112, 17.718, 35.887
-147.699, -262.637, 17.670, 35.920
-147.434, -263.163, 17.632, 35.953
-147.172, -263.688, 17.604, 35.986
-146.913, -264.215, 17.584, 36.019
-146.656, -264.742, 17.573, 36.052
-146.402, -265.270, 17.569, 36.085
-146.150, -265.799, 17.572, 36.118
-145.901, -266.330, 17.582, 36.151
-145.654, -266.862, 17.597, 36.184
-145.409, -267.396, 17.618, 36.217
-145.167, -267.932, 17.644, 36.250
-144.926, -268.470, 17.674, 36.283
-144.688, -269.010, 17.708, 36.316
-144.452, -269.553, 17.746, 36.349
-144.218, -270.098, 17.787, 36.382
-143.986, -270.645, 17.831, 36.415
-143.756, -271.195, 17.878, 36.448
-143.528, -271.747, 17.928, 36.481
-143.303, -272.302, 17.980, 36.514
-143.080, -272.860, 18.035, 36.547
-142.859, -273.421, 18.091, 36.580
-142.640, -273.985, 18.149, 36.613
-142.423, -274.551, 18.209, 36.646
-142.209, -275.121, 18.271, 36.679
-141.997, -275.694, 18.334, 36.712
-141.787, -276.270, 18.398, 36.745
-141.580, -276.849, 18.464, 36.778
-141.374, -277.431, 18.530, 36.811
-141.172, -278.016, 18.598, 36.844
-140.972, -278.605, 18.667, 36.877
-140.774, -279.197, 18.736, 36.910
-140.579, -279.792, 18.807, 36.943
-140.386, -280.391, 18.878, 36.976
-140.196, -280.993, 18.949, 37.009
-140.009, -281.598, 19.021, 37.042
-139.824, -282.206, 19.094, 37.075
-139.642, -282.818, 19.167, 37.108
-139.463, -283.433, 19.241, 37.141
-139.287, -284.052, 19.313, 37.174
-139.113, -284.673, 19.370, 37.207
-138.943, -285.296, 19.395, 37.240
-138.777, -285.921, 19.399, 37.273
-138.614, -286.545, 19.359, 37.306
-138.456, -287.167, 19.276, 37.339
-138.302, -287.787, 19.174, 37.372
-138.152, -288.404, 19.057, 37.405
-138.007, -289.018, 18.934, 37.438
-137.867, -289.629, 18.815, 37.471
-137.730, -290.237, 18.707, 37.504
-137.599, -290.843, 18.611, 37.537
-137.471, -291.447, 18.527, 37.570
-137.348, -292.050, 18.454, 37.603
-137.228, -292.652, 18.391, 37.636
-137.113, -293.252, 18.339, 37.669
-137.001, -293.852, 18.296, 37.702
-136.894, -294.451, 18.262, 37.735
-136.790, -295.050, 18.237, 37.768
-136.690, -295.650, 18.220, 37.801
-136.593, -296.249, 18.210, 37.834
-136.500, -296.849, 18.208, 37.867
-136.410, -297.450, 18.212, 37.900
-136.324, -298.051, 18.222, 37.933
-136.240, -298.654, 18.237, 37.966
-136.160, -299.257, 18.257, 37.999
-136.084, -299.862, 18.282, 38.032
-136.010, -300.468, 18.311, 38.065
-135.940, -301.075, 18.342, 38.098
-135.873, -301.683, 18.363, 38.131
-135.808, -302.293, 18.377, 38.164
-135.748, -302.902, 18.364, 38.197
-135.690, -303.510, 18.315, 38.230
-135.636, -304.116, 18.253, 38.263
-135.585, -304.720, 18.182, 38.296
-135.538, -305.322, 18.112, 38.329
-135.494, -305.922, 18.051, 38.362
-135.453, -306.520, 18.001, 38.395
-135.416, -307.118, 17.960, 38.428
-135.382, -307.714, 17.929, 38.461
-135.351, -308.310, 17.907, 38.494
-135.324, -308.906, 17.892, 38.527
-135.299, -309.502, 17.885, 38.560
-135.278, -310.098, 17.883, 38.593
-135.260, -310.694, 17.873, 38.626
-135.245, -311.289, 17.858, 38.659
-135.234, -311.883, 17.823, 38.692
-135.225, -312.475, 17.764, 38.725
-135.220, -313.065, 17.693, 38.758
-135.218, -313.653, 17.619, 38.791
-135.219, -314.238, 17.553, 38.824
-135.224, -314.821, 17.498, 38.857
-135.231, -315.403, 17.454, 38.890
-135.242, -315.984, 17.419, 38.923
-135.256, -316.563, 17.394, 38.956
-135.273, -317.143, 17.377, 38.989
-135.293, -317.721, 17.368, 39.022
-135.317, -318.300, 17.367, 39.055
-135.344, -318.878, 17.368, 39.088
-135.374, -319.456, 17.360, 39.121
-135.407, -320.034, 17.346, 39.154
-135.443, -320.610, 17.314, 39.187
-135.483, -321.184, 17.257, 39.220
-135.525, -321.756, 17.187, 39.253
-135.571, -322.325, 17.115, 39.286
-135.620, -322.891, 17.050, 39.319
-135.672, -323.455, 16.997, 39.352
-135.727, -324.018, 16.954, 39.385
-135.785, -324.579, 16.922, 39.418
-135.847, -325.139, 16.899, 39.451
-135.912, -325.698, 16.884, 39.484
-135.980, -326.257, 16.878, 39.517
-136.052, -326.815, 16.879, 39.550
-136.128, -327.373, 16.885, 39.583
-136.206, -327.930, 16.883, 39.616
-136.289, -328.487, 16.877, 39.649
-136.375, -329.042, 16.854, 39.682
-136.464, -329.595, 16.805, 39.715
-136.556, -330.146, 16.743, 39.748
-136.651, -330.694, 16.677, 39.781
-136.750, -331.239, 16.618, 39.814
-136.852, -331.781, 16.570, 39.847
-136.958, -332.322, 16.533, 39.880
-137.067, -332.862, 16.506, 39.913
-137.180, -333.400, 16.488, 39.946
-137.297, -333.936, 16.479, 39.979
-137.417, -334.472, 16.478, 40.012
-137.541, -335.008, 16.481, 40.045
-137.669, -335.542, 16.474, 40.078
-137.801, -336.074, 16.442, 40.111
-137.936, -336.604, 16.396, 40.144
-138.074, -337.131, 16.347, 40.177
-138.215, -337.656, 16.305, 40.210
-138.360, -338.178, 16.272, 40.243
-138.508, -338.699, 16.249, 40.276
-138.660, -339.219, 16.235, 40.309
-138.816, -339.737, 16.223, 40.342
-138.975, -340.253, 16.200, 40.375
-139.137, -340.766, 16.155, 40.408
-139.302, -341.277, 16.100, 40.441
-139.470, -341.785, 16.045, 40.474
-139.641, -342.290, 16.001, 40.507
-139.815, -342.793, 15.967, 40.540
-139.992, -343.294, 15.944, 40.573
-140.172, -343.794, 15.930, 40.606
-140.355, -344.292, 15.923, 40.639
-140.541, -344.789, 15.915, 40.672
-140.731, -345.284, 15.895, 40.705
-140.922, -345.777, 15.868, 40.738
-141.116, -346.268, 15.837, 40.771
-141.313, -346.757, 15.809, 40.804
-141.512, -347.244, 15.784, 40.837
-141.713, -347.730, 15.763, 40.870
-141.917, -348.213, 15.741, 40.903
-142.123, -348.695, 15.714, 40.936
-142.331, -349.175, 15.678, 40.969
-142.541, -349.652, 15.642, 41.002
-142.753, -350.127, 15.607, 41.035
-142.966, -350.601, 15.583, 41.068
-143.182, -351.073, 15.568, 41.101
-143.399, -351.544, 15.563, 41.134
-143.619, -352.014, 15.566, 41.167
-143.841, -352.484, 15.577, 41.200
-144.065, -352.953, 15.595, 41.233
-144.291, -353.422, 15.619, 41.266
-144.519, -353.891, 15.650, 41.299
-144.750, -354.360, 15.685, 41.332
-144.982, -354.830, 15.725, 41.365
-145.217, -355.300, 15.769, 41.398
-145.455, -355.771, 15.818, 41.431
-145.694, -356.243, 15.870, 41.464
-145.936, -356.715, 15.925, 41.497
-146.180, -357.189, 15.983, 41.530
-146.426, -357.663, 16.043, 41.563
-146.674, -358.139, 16.107, 41.596
-146.925, -358.616, 16.172, 41.629
-147.177, -359.094, 16.239, 41.662
-147.432, -359.574, 16.309, 41.695
-147.689, -360.055, 16.380, 41.728
-147.949, -360.538, 16.452, 41.761
-148.210, -361.023, 16.526, 41.794
-148.474, -361.509, 16.601, 41.827
-148.739, -361.997, 16.678, 41.860
-149.007, -362.486, 16.755, 41.893
-149.277, -362.978, 16.833, 41.926
-149.549, -363.471, 16.913, 41.959
-149.823, -363.966, 16.993, 41.992
-150.099, -364.463, 17.073, 42.025
-150.377, -364.963, 17.155, 42.058
-150.657, -365.464, 17.237, 42.091
-150.938, -365.967, 17.319, 42.124
-151.222, -366.472, 17.402, 42.157
-151.508, -366.980, 17.485, 42.190
-151.795, -367.489, 17.567, 42.223
-152.085, -368.000, 17.636, 42.256
-152.375, -368.513, 17.687, 42.289
-152.667, -369.026, 17.730, 42.322
-152.959, -369.541, 17.774, 42.355
-153.253, -370.056, 17.821, 42.388
-153.548, -370.573, 17.871, 42.421
-153.843, -371.092, 17.923, 42.454
-154.141, -371.612, 17.978, 42.487
-154.439, -372.133, 18.035, 42.520
-154.738, -372.656, 18.094, 42.553
-155.039, -373.181, 18.155, 42.586
-155.340, -373.707, 18.217, 42.619
-155.643, -374.235, 18.281, 42.652
-155.947, -374.766, 18.346, 42.685
-156.252, -375.298, 18.413, 42.718
-156.558, -375.832, 18.481, 42.751
-156.865, -376.368, 18.550, 42.784
-157.173, -376.906, 18.620, 42.817
-157.483, -377.446, 18.691, 42.850
-157.793, -377.989, 18.763, 42.883
-158.104, -378.533, 18.834, 42.916
-158.417, -379.080, 18.896, 42.949
-158.729, -379.628, 18.950, 42.982
-159.043, -380.178, 19.004, 43.015
-159.357, -380.730, 19.059, 43.048
-159.672, -381.283, 19.117, 43.081
-159.987, -381.839, 19.176, 43.114
-160.303, -382.396, 19.236, 43.147
-160.619, -382.955, 19.298, 43.180
-160.936, -383.517, 19.361, 43.213
-161.254, -384.081, 19.425, 43.246
-161.572, -384.647, 19.491, 43.279
-161.891, -385.215, 19.557, 43.312
-162.210, -385.785, 19.625, 43.345
-162.530, -386.358, 19.693, 43.378
-162.850, -386.933, 19.762, 43.411
-163.171, -387.510, 19.831, 43.444
-163.492, -388.090, 19.898, 43.477
-163.813, -388.672, 19.965, 43.510
-164.135, -389.256, 20.030, 43.543
-164.457, -389.843, 20.094, 43.576
-164.780, -390.432, 20.158, 43.609
-165.102, -391.023, 20.222, 43.642
-165.425, -391.617, 20.287, 43.675
-165.747, -392.213, 20.352, 43.708
-166.070, -392.812, 20.418, 43.741
-166.393, -393.413, 20.485, 43.774
-166.716, -394.016, 20.552, 43.807
-167.040, -394.622, 20.619, 43.840
-167.363, -395.231, 20.688, 43.873
-167.686, -395.842, 20.756, 43.906
-168.009, -396.456, 20.824, 43.939
-168.332, -397.072, 20.893, 43.972
-168.655, -397.691, 20.961, 44.005
-168.977, -398.313, 21.029, 44.038
-169.300, -398.937, 21.098, 44.071
-169.622, -399.564, 21.165, 44.104
-169.944, -400.194, 21.234, 44.137
-170.266, -400.826, 21.302, 44.170
-170.587, -401.461, 21.369, 44.203
-170.908, -402.099, 21.420, 44.236
-171.227, -402.738, 21.433, 44.269
-171.545, -403.376, 21.391, 44.302
-171.859, -404.012, 21.299, 44.335
-172.171, -404.645, 21.169, 44.368
-172.478, -405.274, 21.018, 44.401
-172.782, -405.899, 20.850, 44.434
-173.082, -406.520, 20.673, 44.467
-173.377, -407.135, 20.493, 44.500
-173.668, -407.747, 20.319, 44.533
-173.956, -408.354, 20.157, 44.566
-174.240, -408.958, 20.007, 44.599
-174.520, -409.559, 19.870, 44.632
-174.796, -410.156, 19.745, 44.665
-175.070, -410.752, 19.633, 44.698
-175.340, -411.345, 19.532, 44.731
-175.606, -411.936, 19.443, 44.764
-175.869, -412.527, 19.364, 44.797
-176.129, -413.116, 19.296, 44.830
-176.386, -413.704, 19.238, 44.863
-176.641, -414.291, 19.190, 44.896
-176.894, -414.878, 19.151, 44.929
-177.145, -415.465, 19.120, 44.962
-177.394, -416.052, 19.098, 44.995
-177.641, -416.639, 19.084, 45.028
-177.886, -417.226, 19.076, 45.061
-178.130, -417.814, 19.076, 45.094
-178.371, -418.403, 19.080, 45.127
-178.610, -418.993, 19.091, 45.160
-178.847, -419.584, 19.106, 45.193
-179.083, -420.177, 19.126, 45.226
-179.316, -420.772, 19.150, 45.259
-179.547, -421.368, 19.179, 45.292
-179.777, -421.966, 19.211, 45.325
-180.006, -422.565, 19.247, 45.358
-180.233, -423.167, 19.286, 45.391
-180.459, -423.770, 19.328, 45.424
-180.684, -424.375, 19.373, 45.457
-180.907, -424.983, 19.419, 45.490
-181.129, -425.593, 19.469, 45.523
-181.349, -426.205, 19.520, 45.556
-181.568, -426.819, 19.573, 45.589
-181.785, -427.436, 19.627, 45.622
-182.000, -428.056, 19.684, 45.655
-182.215, -428.677, 19.742, 45.688
-182.428, -429.302, 19.801, 45.721
-182.639, -429.929, 19.862, 45.754
-182.849, -430.559, 19.924, 45.787
-183.058, -431.191, 19.987, 45.820
-183.265, -431.826, 20.051, 45.853
-183.471, -432.464, 20.116, 45.886
-183.675, -433.104, 20.182, 45.919
-183.878, -433.748, 20.248, 45.952
-184.079, -434.394, 20.316, 45.985
-184.279, -435.043, 20.384, 46.018
-184.477, -435.694, 20.453, 46.051
-184.674, -436.349, 20.522, 46.084
-184.869, -437.006, 20.592, 46.117
